!NUMBER OF ENERGY LEVELS
64
!NUMBER OF COLLISIONAL TRANSITIONS
1899
!NUMBER OF COLLISION TEMPERATURES
25
!COLLISION TEMPERATURES
                         2.0        3.0        5.0       7.0       10.0       15.0       20.0       30.0       50.0       70.0      100.0      150.0      200.0      300.0      500.0      700.0     1000.0     1500.0     2000.0     3000.0     5000.0     7000.0    10000.0    15000.0    20000.0
!NUM         UP    LOW    DOWN_COLL_RATES [cm^3 s^-1]
1563  58    21    4.4770E-15 4.7673E-15 5.1600E-15 5.4302E-15 5.7320E-15 6.1534E-15 6.4710E-15 7.3440E-15 9.7140E-15 1.3110E-14 2.0710E-14 4.2030E-14 7.6770E-14 1.9060E-13 5.4940E-13 9.7120E-13 1.5750E-12 2.3032E-12 3.0160E-12 3.7620E-12 3.7620E-12 3.7620E-12 3.7620E-12 3.7620E-12 3.7620E-12 
1564  58    22    8.3800E-15 8.9306E-15 9.6760E-15 1.0188E-14 1.0760E-14 1.1541E-14 1.2130E-14 1.3720E-14 1.7930E-14 2.3840E-14 3.6730E-14 7.1250E-14 1.2430E-13 2.8390E-13 7.3320E-13 1.2190E-12 1.8770E-12 2.6775E-12 3.4450E-12 4.3730E-12 4.3730E-12 4.3730E-12 4.3730E-12 4.3730E-12 4.3730E-12 
1565  58    23    1.5950E-14 1.7012E-14 1.8450E-14 1.9441E-14 2.0550E-14 2.2044E-14 2.3170E-14 2.6170E-14 3.4020E-14 4.4830E-14 6.7860E-14 1.2710E-13 2.1400E-13 4.5980E-13 1.0990E-12 1.7500E-12 2.6000E-12 3.5576E-12 4.4440E-12 5.3320E-12 5.3320E-12 5.3320E-12 5.3320E-12 5.3320E-12 5.3320E-12 
1566  58    24    2.8300E-14 3.0218E-14 3.2820E-14 3.4590E-14 3.6570E-14 3.9200E-14 4.1180E-14 4.6310E-14 5.9350E-14 7.6840E-14 1.1300E-13 2.0160E-13 3.2340E-13 6.3930E-13 1.3710E-12 2.0600E-12 2.9360E-12 4.0233E-12 5.0310E-12 6.3140E-12 6.3140E-12 6.3140E-12 6.3140E-12 6.3140E-12 6.3140E-12 
1567  58    25    5.2910E-14 5.6548E-14 6.1490E-14 6.4858E-14 6.8630E-14 7.3576E-14 7.7300E-14 8.6840E-14 1.1080E-13 1.4230E-13 2.0600E-13 3.5620E-13 5.5470E-13 1.0470E-12 2.1200E-12 3.0760E-12 4.2160E-12 5.4178E-12 6.4730E-12 7.4900E-12 7.4900E-12 7.4900E-12 7.4900E-12 7.4900E-12 7.4900E-12 
1568  58    26    8.8180E-14 9.4333E-14 1.0270E-13 1.0836E-13 1.1470E-13 1.2280E-13 1.2890E-13 1.4410E-13 1.8070E-13 2.2750E-13 3.1860E-13 5.2150E-13 7.7140E-13 1.3360E-12 2.4500E-12 3.4060E-12 4.6050E-12 6.1575E-12 7.5670E-12 9.3580E-12 9.3580E-12 9.3580E-12 9.3580E-12 9.3580E-12 9.3580E-12 
1569  58    27    1.6440E-13 1.7601E-13 1.9180E-13 2.0255E-13 2.1460E-13 2.2984E-13 2.4130E-13 2.6940E-13 3.3650E-13 4.2070E-13 5.8120E-13 9.2730E-13 1.3410E-12 2.2450E-12 3.9240E-12 5.2360E-12 6.6620E-12 8.0822E-12 9.2700E-12 1.0390E-11 1.0390E-11 1.0390E-11 1.0390E-11 1.0390E-11 1.0390E-11 
1570  58    28    2.5440E-13 2.7264E-13 2.9750E-13 3.1428E-13 3.3310E-13 3.5611E-13 3.7340E-13 4.1450E-13 5.0840E-13 6.2130E-13 8.2730E-13 1.2420E-12 1.7000E-12 2.6170E-12 4.2370E-12 5.6170E-12 7.4160E-12 9.7649E-12 1.1870E-11 1.4310E-11 1.4310E-11 1.4310E-11 1.4310E-11 1.4310E-11 1.4310E-11 
1571  58    29    4.8060E-13 5.1558E-13 5.6330E-13 5.9548E-13 6.3160E-13 6.7528E-13 7.0810E-13 7.8450E-13 9.5720E-13 1.1610E-12 1.5250E-12 2.2410E-12 3.0130E-12 4.5060E-12 6.8570E-12 8.4570E-12 1.0060E-11 1.1651E-11 1.2930E-11 1.4200E-11 1.4200E-11 1.4200E-11 1.4200E-11 1.4200E-11 1.4200E-11 
1572  58    30    6.9110E-13 7.4192E-13 8.1130E-13 8.5784E-13 9.1010E-13 9.7175E-13 1.0180E-12 1.1210E-12 1.3440E-12 1.5930E-12 2.0180E-12 2.7920E-12 3.5680E-12 4.9960E-12 7.4510E-12 9.6420E-12 1.2570E-11 1.6149E-11 1.9290E-11 2.2390E-11 2.2390E-11 2.2390E-11 2.2390E-11 2.2390E-11 2.2390E-11 
1573  58    31    1.3230E-12 1.4219E-12 1.5570E-12 1.6470E-12 1.7480E-12 1.8646E-12 1.9520E-12 2.1420E-12 2.5420E-12 2.9790E-12 3.7020E-12 4.9810E-12 6.2200E-12 8.3330E-12 1.1140E-11 1.2830E-11 1.4480E-11 1.6328E-11 1.7780E-11 1.9420E-11 1.9420E-11 1.9420E-11 1.9420E-11 1.9420E-11 1.9420E-11 
1574  58    32    1.8350E-12 1.9723E-12 2.1600E-12 2.2857E-12 2.4270E-12 2.5871E-12 2.7070E-12 2.9600E-12 3.4730E-12 4.0090E-12 4.8590E-12 6.2860E-12 7.6340E-12 1.0070E-11 1.4380E-11 1.8190E-11 2.2940E-11 2.8003E-11 3.2260E-11 3.5620E-11 3.5620E-11 3.5620E-11 3.5620E-11 3.5620E-11 3.5620E-11 
1575  58    33    3.4110E-12 3.6714E-12 4.0280E-12 4.2634E-12 4.5280E-12 4.8102E-12 5.0210E-12 5.4390E-12 6.2300E-12 7.0030E-12 8.1530E-12 9.9440E-12 1.1480E-11 1.3790E-11 1.6600E-11 1.8370E-11 2.0400E-11 2.3154E-11 2.5330E-11 2.7930E-11 2.7930E-11 2.7930E-11 2.7930E-11 2.7930E-11 2.7930E-11 
1576  58    36    5.2720E-12 5.6686E-12 6.2110E-12 6.5772E-12 6.9890E-12 7.4335E-12 7.7660E-12 8.4200E-12 9.6540E-12 1.0860E-11 1.2670E-11 1.5560E-11 1.8220E-11 2.2960E-11 3.0860E-11 3.7030E-11 4.3770E-11 4.9824E-11 5.4620E-11 5.7110E-11 5.7110E-11 5.7110E-11 5.7110E-11 5.7110E-11 5.7110E-11 
1577  58    43    8.2190E-12 8.8571E-12 9.7320E-12 1.0301E-11 1.0940E-11 1.1543E-11 1.1990E-11 1.2750E-11 1.3930E-11 1.4840E-11 1.5970E-11 1.7430E-11 1.8560E-11 2.0390E-11 2.3610E-11 2.6730E-11 3.1060E-11 3.6797E-11 4.1500E-11 4.6550E-11 4.6550E-11 4.6550E-11 4.6550E-11 4.6550E-11 4.6550E-11 
1578  58    48    1.8020E-11 1.9380E-11 2.1240E-11 2.2501E-11 2.3920E-11 2.5335E-11 2.6390E-11 2.8260E-11 3.1500E-11 3.4430E-11 3.8510E-11 4.4560E-11 4.9750E-11 5.8130E-11 6.9640E-11 7.6950E-11 8.3760E-11 8.8570E-11 9.2150E-11 9.1230E-11 9.1230E-11 9.1230E-11 9.1230E-11 9.1230E-11 9.1230E-11 
1579  58    52    2.0580E-11 2.2194E-11 2.4410E-11 2.5837E-11 2.7440E-11 2.8678E-11 2.9590E-11 3.0710E-11 3.1880E-11 3.2380E-11 3.2770E-11 3.3620E-11 3.5150E-11 3.9790E-11 5.1180E-11 6.2000E-11 7.5680E-11 9.0992E-11 1.0370E-10 1.1420E-10 1.1420E-10 1.1420E-10 1.1420E-10 1.1420E-10 1.1420E-10 
1580  58    55    8.4790E-11 9.1815E-11 1.0150E-10 1.0784E-10 1.1500E-10 1.2041E-10 1.2440E-10 1.2930E-10 1.3580E-10 1.4030E-10 1.4520E-10 1.5080E-10 1.5440E-10 1.5830E-10 1.6010E-10 1.5970E-10 1.5840E-10 1.5522E-10 1.5300E-10 1.4310E-10 1.4310E-10 1.4310E-10 1.4310E-10 1.4310E-10 1.4310E-10 
1581  59    1     5.8365E-37 4.1695E-36 4.9650E-35 1.2417E-34 3.2811E-34 7.3864E-34 1.3136E-33 2.5646E-33 5.3611E-33 8.2807E-33 1.2663E-32 1.9751E-32 2.6504E-32 3.9085E-32 6.1405E-32 8.1059E-32 1.0717E-31 1.4387E-31 1.7731E-31 2.3311E-31 2.3311E-31 2.3311E-31 2.3311E-31 2.3311E-31 2.3311E-31 
1582  59    2     1.7735E-36 1.2670E-35 1.5087E-34 3.7732E-34 9.9705E-34 2.2445E-33 3.9917E-33 7.7930E-33 1.6291E-32 2.5163E-32 3.8479E-32 6.0018E-32 8.0539E-32 1.1877E-31 1.8659E-31 2.4632E-31 3.2564E-31 4.3718E-31 5.3879E-31 7.0837E-31 7.0837E-31 7.0837E-31 7.0837E-31 7.0837E-31 7.0837E-31 
1583  59    3     2.9961E-36 2.1404E-35 2.5487E-34 6.3743E-34 1.6844E-33 3.7918E-33 6.7434E-33 1.3165E-32 2.7521E-32 4.2509E-32 6.5004E-32 1.0139E-31 1.3606E-31 2.0064E-31 3.1522E-31 4.1611E-31 5.5013E-31 7.3855E-31 9.1020E-31 1.1967E-30 1.1967E-30 1.1967E-30 1.1967E-30 1.1967E-30 1.1967E-30 
1584  59    4     4.2550E-36 3.0397E-35 3.6196E-34 9.0524E-34 2.3920E-33 5.3849E-33 9.5766E-33 1.8696E-32 3.9084E-32 6.0369E-32 9.2315E-32 1.4399E-31 1.9322E-31 2.8494E-31 4.4766E-31 5.9094E-31 7.8126E-31 1.0489E-30 1.2926E-30 1.6995E-30 1.6995E-30 1.6995E-30 1.6995E-30 1.6995E-30 1.6995E-30 
1585  59    5     5.5542E-36 3.9679E-35 4.7248E-34 1.1817E-33 3.1225E-33 7.0291E-33 1.2501E-32 2.4405E-32 5.1018E-32 7.8802E-32 1.2050E-31 1.8796E-31 2.5222E-31 3.7194E-31 5.8435E-31 7.7139E-31 1.0198E-30 1.3691E-30 1.6873E-30 2.2184E-30 2.2184E-30 2.2184E-30 2.2184E-30 2.2184E-30 2.2184E-30 
1586  59    6     6.8989E-36 4.9285E-35 5.8687E-34 1.4677E-33 3.8784E-33 8.7309E-33 1.5527E-32 3.0314E-32 6.3370E-32 9.7880E-32 1.4968E-31 2.3347E-31 3.1329E-31 4.6199E-31 7.2582E-31 9.5814E-31 1.2667E-30 1.7006E-30 2.0958E-30 2.7555E-30 2.7555E-30 2.7555E-30 2.7555E-30 2.7555E-30 2.7555E-30 
1587  59    7     8.2951E-36 5.9259E-35 7.0565E-34 1.7648E-33 4.6633E-33 1.0498E-32 1.8670E-32 3.6449E-32 7.6195E-32 1.1769E-31 1.7997E-31 2.8071E-31 3.7669E-31 5.5549E-31 8.7272E-31 1.1521E-30 1.5231E-30 2.0447E-30 2.5200E-30 3.3131E-30 3.3131E-30 3.3131E-30 3.3131E-30 3.3131E-30 3.3131E-30 
1588  59    8     9.7502E-36 6.9655E-35 8.2943E-34 2.0744E-33 5.4814E-33 1.2339E-32 2.1945E-32 4.2843E-32 8.9561E-32 1.3833E-31 2.1154E-31 3.2996E-31 4.4277E-31 6.5293E-31 1.0258E-30 1.3541E-30 1.7903E-30 2.4034E-30 2.9620E-30 3.8943E-30 3.8943E-30 3.8943E-30 3.8943E-30 3.8943E-30 3.8943E-30 
1589  59    9     1.1274E-35 8.0538E-35 9.5902E-34 2.3985E-33 6.3378E-33 1.4267E-32 2.5373E-32 4.9537E-32 1.0355E-31 1.5995E-31 2.4459E-31 3.8151E-31 5.1195E-31 7.5495E-31 1.1861E-30 1.5657E-30 2.0700E-30 2.7790E-30 3.4248E-30 4.5028E-30 4.5028E-30 4.5028E-30 4.5028E-30 4.5028E-30 4.5028E-30 
1590  59    10    1.2877E-35 9.1992E-35 1.0954E-33 2.7396E-33 7.2392E-33 1.6296E-32 2.8982E-32 5.6582E-32 1.1828E-31 1.8270E-31 2.7938E-31 4.3577E-31 5.8476E-31 8.6232E-31 1.3548E-30 1.7884E-30 2.3644E-30 3.1742E-30 3.9119E-30 5.1432E-30 5.1432E-30 5.1432E-30 5.1432E-30 5.1432E-30 5.1432E-30 
1591  59    11    1.4576E-35 1.0413E-34 1.2399E-33 3.1010E-33 8.1941E-33 1.8446E-32 3.2805E-32 6.4046E-32 1.3389E-31 2.0680E-31 3.1623E-31 4.9325E-31 6.6190E-31 9.7607E-31 1.5335E-30 2.0243E-30 2.6763E-30 3.5929E-30 4.4280E-30 5.8216E-30 5.8216E-30 5.8216E-30 5.8216E-30 5.8216E-30 5.8216E-30 
1592  59    12    1.6390E-35 1.1709E-34 1.3943E-33 3.4869E-33 9.2141E-33 2.0742E-32 3.6889E-32 7.2018E-32 1.5055E-31 2.3254E-31 3.5559E-31 5.5465E-31 7.4428E-31 1.0976E-30 1.7244E-30 2.2763E-30 3.0094E-30 4.0401E-30 4.9791E-30 6.5462E-30 6.5462E-30 6.5462E-30 6.5462E-30 6.5462E-30 6.5462E-30 
1593  59    13    1.8348E-35 1.3107E-34 1.5608E-33 3.9034E-33 1.0315E-32 2.3220E-32 4.1294E-32 8.0620E-32 1.6853E-31 2.6031E-31 3.9806E-31 6.2090E-31 8.3318E-31 1.2287E-30 1.9303E-30 2.5482E-30 3.3688E-30 4.5227E-30 5.5738E-30 7.3281E-30 7.3281E-30 7.3281E-30 7.3281E-30 7.3281E-30 7.3281E-30 
1594  59    14    2.0488E-35 1.4636E-34 1.7429E-33 4.3588E-33 1.1518E-32 2.5929E-32 4.6112E-32 9.0025E-32 1.8819E-31 2.9068E-31 4.4450E-31 6.9333E-31 9.3038E-31 1.3720E-30 2.1555E-30 2.8454E-30 3.7618E-30 5.0503E-30 6.2241E-30 8.1830E-30 8.1830E-30 8.1830E-30 8.1830E-30 8.1830E-30 8.1830E-30 
1595  59    15    2.2870E-35 1.6338E-34 1.9455E-33 4.8656E-33 1.2857E-32 2.8943E-32 5.1474E-32 1.0049E-31 2.1007E-31 3.2448E-31 4.9619E-31 7.7395E-31 1.0386E-30 1.5315E-30 2.4061E-30 3.1763E-30 4.1992E-30 5.6375E-30 6.9478E-30 9.1345E-30 9.1345E-30 9.1345E-30 9.1345E-30 9.1345E-30 9.1345E-30 
1596  59    16    2.5588E-35 1.8279E-34 2.1767E-33 5.4437E-33 1.4385E-32 3.2382E-32 5.7590E-32 1.1243E-31 2.3503E-31 3.6303E-31 5.5514E-31 8.6591E-31 1.1620E-30 1.7135E-30 2.6920E-30 3.5537E-30 4.6982E-30 6.3074E-30 7.7733E-30 1.0220E-29 1.0220E-29 1.0220E-29 1.0220E-29 1.0220E-29 1.0220E-29 
1597  59    17    2.8801E-35 2.0575E-34 2.4500E-33 6.1274E-33 1.6191E-32 3.6449E-32 6.4822E-32 1.2655E-31 2.6455E-31 4.0862E-31 6.2486E-31 9.7466E-31 1.3079E-30 1.9287E-30 3.0301E-30 4.0000E-30 5.2882E-30 7.0995E-30 8.7495E-30 1.1503E-29 1.1503E-29 1.1503E-29 1.1503E-29 1.1503E-29 1.1503E-29 
1598  59    18    3.2824E-35 2.3449E-34 2.7923E-33 6.9834E-33 1.8453E-32 4.1541E-32 7.3877E-32 1.4423E-31 3.0151E-31 4.6571E-31 7.1215E-31 1.1108E-30 1.4906E-30 2.1981E-30 3.4534E-30 4.5588E-30 6.0270E-30 8.0912E-30 9.9718E-30 1.3110E-29 1.3110E-29 1.3110E-29 1.3110E-29 1.3110E-29 1.3110E-29 
1599  59    19    3.8402E-35 2.7434E-34 3.2668E-33 8.1700E-33 2.1589E-32 4.8600E-32 8.6431E-32 1.6874E-31 3.5274E-31 5.4484E-31 8.3316E-31 1.2996E-30 1.7439E-30 2.5716E-30 4.0402E-30 5.3334E-30 7.0511E-30 9.4661E-30 1.1666E-29 1.5338E-29 1.5338E-29 1.5338E-29 1.5338E-29 1.5338E-29 1.5338E-29 
1600  59    20    4.8137E-35 3.4388E-34 4.0949E-33 1.0241E-32 2.7061E-32 6.0919E-32 1.0834E-31 2.1151E-31 4.4216E-31 6.8295E-31 1.0444E-30 1.6290E-30 2.1859E-30 3.2235E-30 5.0644E-30 6.6854E-30 8.8384E-30 1.1866E-29 1.4623E-29 1.9226E-29 1.9226E-29 1.9226E-29 1.9226E-29 1.9226E-29 1.9226E-29 
1601  59    21    4.2554E-35 3.0400E-34 3.6199E-33 9.0532E-33 2.3923E-32 5.3854E-32 9.5775E-32 1.8698E-31 3.9088E-31 6.0374E-31 9.2324E-31 1.4401E-30 1.9324E-30 2.8496E-30 4.4770E-30 5.9100E-30 7.8133E-30 1.0489E-29 1.2927E-29 1.6996E-29 1.6996E-29 1.6996E-29 1.6996E-29 1.6996E-29 1.6996E-29 
1602  59    22    4.0327E-35 2.8809E-34 3.4305E-33 8.5796E-33 2.2671E-32 5.1036E-32 9.0764E-32 1.7720E-31 3.7043E-31 5.7216E-31 8.7493E-31 1.3647E-30 1.8313E-30 2.7005E-30 4.2428E-30 5.6008E-30 7.4045E-30 9.9407E-30 1.2251E-29 1.6107E-29 1.6107E-29 1.6107E-29 1.6107E-29 1.6107E-29 1.6107E-29 
1603  59    23    3.9274E-35 2.8057E-34 3.3410E-33 8.3556E-33 2.2079E-32 4.9703E-32 8.8394E-32 1.7257E-31 3.6075E-31 5.5722E-31 8.5209E-31 1.3291E-30 1.7835E-30 2.6300E-30 4.1320E-30 5.4545E-30 7.2112E-30 9.6811E-30 1.1931E-29 1.5686E-29 1.5686E-29 1.5686E-29 1.5686E-29 1.5686E-29 1.5686E-29 
1604  59    24    3.8794E-35 2.7714E-34 3.3001E-33 8.2534E-33 2.1809E-32 4.9096E-32 8.7313E-32 1.7046E-31 3.5634E-31 5.5040E-31 8.4167E-31 1.3128E-30 1.7617E-30 2.5979E-30 4.0815E-30 5.3879E-30 7.1230E-30 9.5628E-30 1.1785E-29 1.5495E-29 1.5495E-29 1.5495E-29 1.5495E-29 1.5495E-29 1.5495E-29 
1605  59    25    3.8643E-35 2.7606E-34 3.2873E-33 8.2212E-33 2.1724E-32 4.8904E-32 8.6973E-32 1.6980E-31 3.5495E-31 5.4826E-31 8.3839E-31 1.3077E-30 1.7548E-30 2.5877E-30 4.0656E-30 5.3668E-30 7.0953E-30 9.5255E-30 1.1739E-29 1.5434E-29 1.5434E-29 1.5434E-29 1.5434E-29 1.5434E-29 1.5434E-29 
1606  59    26    3.8700E-35 2.7647E-34 3.2921E-33 8.2333E-33 2.1756E-32 4.8976E-32 8.7100E-32 1.7005E-31 3.5547E-31 5.4906E-31 8.3962E-31 1.3096E-30 1.7574E-30 2.5915E-30 4.0715E-30 5.3747E-30 7.1057E-30 9.5395E-30 1.1757E-29 1.5457E-29 1.5457E-29 1.5457E-29 1.5457E-29 1.5457E-29 1.5457E-29 
1607  59    27    3.8897E-35 2.7787E-34 3.3089E-33 8.2752E-33 2.1867E-32 4.9226E-32 8.7544E-32 1.7091E-31 3.5729E-31 5.5186E-31 8.4390E-31 1.3163E-30 1.7663E-30 2.6047E-30 4.0923E-30 5.4021E-30 7.1419E-30 9.5881E-30 1.1817E-29 1.5536E-29 1.5536E-29 1.5536E-29 1.5536E-29 1.5536E-29 1.5536E-29 
1608  59    28    3.9193E-35 2.7999E-34 3.3341E-33 8.3383E-33 2.2034E-32 4.9601E-32 8.8212E-32 1.7222E-31 3.6001E-31 5.5607E-31 8.5033E-31 1.3263E-30 1.7798E-30 2.6246E-30 4.1235E-30 5.4433E-30 7.1964E-30 9.6612E-30 1.1907E-29 1.5654E-29 1.5654E-29 1.5654E-29 1.5654E-29 1.5654E-29 1.5654E-29 
1609  59    29    3.9563E-35 2.8263E-34 3.3655E-33 8.4169E-33 2.2241E-32 5.0068E-32 8.9043E-32 1.7384E-31 3.6340E-31 5.6131E-31 8.5834E-31 1.3388E-30 1.7966E-30 2.6493E-30 4.1623E-30 5.4946E-30 7.2642E-30 9.7522E-30 1.2019E-29 1.5802E-29 1.5802E-29 1.5802E-29 1.5802E-29 1.5802E-29 1.5802E-29 
1610  59    30    3.9987E-35 2.8566E-34 3.4016E-33 8.5071E-33 2.2480E-32 5.0605E-32 8.9997E-32 1.7570E-31 3.6730E-31 5.6732E-31 8.6754E-31 1.3532E-30 1.8158E-30 2.6777E-30 4.2069E-30 5.5535E-30 7.3420E-30 9.8567E-30 1.2148E-29 1.5971E-29 1.5971E-29 1.5971E-29 1.5971E-29 1.5971E-29 1.5971E-29 
1611  59    31    4.0452E-35 2.8899E-34 3.4412E-33 8.6062E-33 2.2741E-32 5.1195E-32 9.1046E-32 1.7775E-31 3.7158E-31 5.7393E-31 8.7765E-31 1.3689E-30 1.8370E-30 2.7089E-30 4.2559E-30 5.6182E-30 7.4275E-30 9.9715E-30 1.2289E-29 1.6157E-29 1.6157E-29 1.6157E-29 1.6157E-29 1.6157E-29 1.6157E-29 
1612  59    32    4.0951E-35 2.9255E-34 3.4836E-33 8.7123E-33 2.3022E-32 5.1826E-32 9.2168E-32 1.7994E-31 3.7616E-31 5.8101E-31 8.8847E-31 1.3858E-30 1.8596E-30 2.7423E-30 4.3084E-30 5.6874E-30 7.5191E-30 1.0094E-29 1.2441E-29 1.6356E-29 1.6356E-29 1.6356E-29 1.6356E-29 1.6356E-29 1.6356E-29 
1613  59    33    4.1475E-35 2.9630E-34 3.5282E-33 8.8239E-33 2.3317E-32 5.2489E-32 9.3348E-32 1.8225E-31 3.8097E-31 5.8845E-31 8.9984E-31 1.4036E-30 1.8834E-30 2.7774E-30 4.3636E-30 5.7603E-30 7.6154E-30 1.0224E-29 1.2600E-29 1.6566E-29 1.6566E-29 1.6566E-29 1.6566E-29 1.6566E-29 1.6566E-29 
1614  59    34    6.3460E-17 6.4917E-17 6.6800E-17 6.8736E-17 7.0850E-17 7.5140E-17 7.8340E-17 8.8590E-17 1.2340E-16 1.8730E-16 3.7080E-16 1.0850E-15 2.6450E-15 9.6170E-15 3.9980E-14 8.3000E-14 1.4940E-13 2.2794E-13 3.0760E-13 3.9000E-13 3.9000E-13 3.9000E-13 3.9000E-13 3.9000E-13 3.9000E-13 
1615  59    35    2.8940E-16 2.9637E-16 3.0540E-16 3.1439E-16 3.2420E-16 3.4351E-16 3.5790E-16 4.0290E-16 5.5270E-16 8.2020E-16 1.5620E-15 4.2930E-15 9.9560E-15 3.3850E-14 1.3280E-13 2.7030E-13 4.8320E-13 7.3454E-13 9.8870E-13 1.2310E-12 1.2310E-12 1.2310E-12 1.2310E-12 1.2310E-12 1.2310E-12 
1616  59    36    4.2021E-35 3.0019E-34 3.5746E-33 8.9398E-33 2.3623E-32 5.3179E-32 9.4575E-32 1.8464E-31 3.8598E-31 5.9618E-31 9.1167E-31 1.4220E-30 1.9082E-30 2.8139E-30 4.4209E-30 5.8360E-30 7.7155E-30 1.0358E-29 1.2766E-29 1.6783E-29 1.6783E-29 1.6783E-29 1.6783E-29 1.6783E-29 1.6783E-29 
1617  59    37    9.2440E-16 9.4796E-16 9.7850E-16 1.0084E-15 1.0410E-15 1.1029E-15 1.1490E-15 1.2870E-15 1.7300E-15 2.4910E-15 4.4900E-15 1.1250E-14 2.4040E-14 7.2220E-14 2.4790E-13 4.7430E-13 8.1120E-13 1.2131E-12 1.6140E-12 2.0420E-12 2.0420E-12 2.0420E-12 2.0420E-12 2.0420E-12 2.0420E-12 
1618  59    38    2.6570E-15 2.7288E-15 2.8220E-15 2.9103E-15 3.0070E-15 3.1801E-15 3.3090E-15 3.6830E-15 4.8510E-15 6.7870E-15 1.1620E-14 2.6730E-14 5.3080E-14 1.4300E-13 4.3720E-13 7.9310E-13 1.3070E-12 1.9011E-12 2.4800E-12 3.0390E-12 3.0390E-12 3.0390E-12 3.0390E-12 3.0390E-12 3.0390E-12 
1619  59    39    7.2420E-15 7.4493E-15 7.7190E-15 7.9728E-15 8.2510E-15 8.7274E-15 9.0820E-15 1.0070E-14 1.3010E-14 1.7690E-14 2.8720E-14 6.0190E-14 1.0990E-13 2.5890E-13 6.7250E-13 1.1230E-12 1.7510E-12 2.5201E-12 3.2630E-12 4.1020E-12 4.1020E-12 4.1020E-12 4.1020E-12 4.1020E-12 4.1020E-12 
1620  59    40    1.8190E-14 1.8733E-14 1.9440E-14 2.0089E-14 2.0800E-14 2.1953E-14 2.2810E-14 2.5110E-14 3.1790E-14 4.2050E-14 6.5220E-14 1.2690E-13 2.1750E-13 4.6890E-13 1.1030E-12 1.7430E-12 2.5780E-12 3.5118E-12 4.3730E-12 5.2300E-12 5.2300E-12 5.2300E-12 5.2300E-12 5.2300E-12 5.2300E-12 
1621  59    41    4.5110E-14 4.6550E-14 4.8430E-14 5.0141E-14 5.2020E-14 5.4973E-14 5.7170E-14 6.2740E-14 7.8100E-14 1.0050E-13 1.4820E-13 2.6400E-13 4.1770E-13 7.9410E-13 1.6100E-12 2.3650E-12 3.3530E-12 4.6028E-12 5.7630E-12 7.1060E-12 7.1060E-12 7.1060E-12 7.1060E-12 7.1060E-12 7.1060E-12 
1622  59    42    9.9710E-14 1.0304E-13 1.0740E-13 1.1116E-13 1.1530E-13 1.2144E-13 1.2600E-13 1.3700E-13 1.6670E-13 2.0880E-13 2.9510E-13 4.9230E-13 7.3960E-13 1.3090E-12 2.4500E-12 3.4140E-12 4.5470E-12 5.7944E-12 6.8820E-12 8.0220E-12 8.0220E-12 8.0220E-12 8.0220E-12 8.0220E-12 8.0220E-12 
1623  59    43    4.2582E-35 3.0420E-34 3.6224E-33 9.0593E-33 2.3939E-32 5.3890E-32 9.5839E-32 1.8711E-31 3.9114E-31 6.0415E-31 9.2386E-31 1.4410E-30 1.9337E-30 2.8516E-30 4.4800E-30 5.9140E-30 7.8186E-30 1.0497E-29 1.2936E-29 1.7008E-29 1.7008E-29 1.7008E-29 1.7008E-29 1.7008E-29 1.7008E-29 
1624  59    44    2.3440E-13 2.4275E-13 2.5370E-13 2.6341E-13 2.7410E-13 2.8947E-13 3.0090E-13 3.2700E-13 3.9240E-13 4.7960E-13 6.4690E-13 9.9400E-13 1.3860E-12 2.1900E-12 3.6310E-12 4.8430E-12 6.3870E-12 8.3313E-12 1.0060E-11 1.1960E-11 1.1960E-11 1.1960E-11 1.1960E-11 1.1960E-11 1.1960E-11 
1625  59    45    4.4330E-13 4.5960E-13 4.8100E-13 4.9913E-13 5.1910E-13 5.4514E-13 5.6440E-13 6.0540E-13 7.0560E-13 8.3680E-13 1.0810E-12 1.5620E-12 2.0810E-12 3.0910E-12 4.7340E-12 5.9390E-12 7.2840E-12 8.8595E-12 1.0180E-11 1.1680E-11 1.1680E-11 1.1680E-11 1.1680E-11 1.1680E-11 1.1680E-11 
1626  59    46    1.0460E-12 1.0874E-12 1.1420E-12 1.1895E-12 1.2420E-12 1.3108E-12 1.3620E-12 1.4660E-12 1.6980E-12 1.9780E-12 2.4610E-12 3.3270E-12 4.1730E-12 5.6700E-12 8.0290E-12 9.9350E-12 1.2320E-11 1.5173E-11 1.7590E-11 1.9940E-11 1.9940E-11 1.9940E-11 1.9940E-11 1.9940E-11 1.9940E-11 
1627  59    47    1.5800E-12 1.6443E-12 1.7290E-12 1.7984E-12 1.8750E-12 1.9619E-12 2.0260E-12 2.1400E-12 2.3790E-12 2.6620E-12 3.1400E-12 3.9620E-12 4.7330E-12 6.0450E-12 7.9430E-12 9.3160E-12 1.0960E-11 1.3122E-11 1.4910E-11 1.6980E-11 1.6980E-11 1.6980E-11 1.6980E-11 1.6980E-11 1.6980E-11 
1628  59    48    4.3158E-35 3.0831E-34 3.6713E-33 9.1817E-33 2.4262E-32 5.4618E-32 9.7134E-32 1.8964E-31 3.9642E-31 6.1231E-31 9.3634E-31 1.4605E-30 1.9598E-30 2.8901E-30 4.5405E-30 5.9939E-30 7.9242E-30 1.0638E-29 1.3111E-29 1.7237E-29 1.7237E-29 1.7237E-29 1.7237E-29 1.7237E-29 1.7237E-29 
